id,position,name,score,ratings,category,price_range,full_address,zip_code,lat,lng
4779,16,KFC (1570 W. Mitchell),4.3,200,"American, Fast Food, wings, Family Meals, Family Friendly",$,"1570 W. Mitchell, Milwaukee, WI, 53204",53204,43.0124926,-87.9325104
4780,285,Club Charlies,,,"Burgers, American, Sandwich",$$,"320 E Menomonee St, Milwaukee, WI, 53202",53202,43.0316961,-87.9062133
4781,241,Benihana (850 N Plankinton Ave),,,"Japanese, Sushi, Seafood",$$,"850 N Plankinton Ave, Milwaukee, WI, 53203",53203,43.0412935,-87.913069
4782,163,Asian Fusion,4.6,200,"Asian Fusion, Asian, Korean, Chinese",,"1609 E North Ave, Milwaukee, WI, 53202",53202,43.05987,-87.89016
4783,9,Red Light Ramen,,,"Japanese, Asian, Sushi",$$,"1749 N Farwell Ave, Milwaukee, WI, 53202",53202,43.05394,-87.8917
4784,7,Fushimi Sushi Seafood Buffet,,,"Sushi, Asian, Japanese",$$,"2116 N Farwell Ave, Milwaukee, WI, 53202",53202,43.05775,-87.8871
4785,185,"D.P. Dough (North Ave, Milwaukee WI)",,,"Pizza, American, Italian",,"1515 East North Avenue, Milwaukee, WI, 53202",53202,43.05986,-87.89142
4786,198,The Ice Cream Shop,,,"Desserts, Ice Cream + Frozen Yogurt",$,"2037 North Farwell Avenue, Milwaukee, WI, 53202",53202,43.05767,-87.88828
4787,234,Red June Cafe (Jefferson St.),,,Sandwich,$,"773 N Jefferson St, Milwaukee, WI, 53202",53202,43.0407411,-87.9054176
4788,201,Subway (725 Layton Blvd),,,"Fast Food, Sandwich, American",$,"725 Layton Blvd, Milwaukee, WI, 53215",53215,43.0233391,-87.9483114
4789,128,Big Daddy's BBQ and Soulfood,,,"BBQ, Burgers, Soul Food",,"2730 North Humboldt Boulevard, Milwaukee, WI, 53212",53212,43.068279,-87.8970816
4790,108,Subway (506 E Mason St),4.5,13,"Fast Food, Sandwich, American",$,"506 E Mason St, Milwaukee, WI, 53202",53202,43.03992,-87.90542
4791,13,Taco Bell (150 W HOLT AVE),4.3,55,"Burritos, Fast Food, Mexican",$,"150 W HOLT AVE, Milwaukee, WI, 53207",53207,42.983833,-87.91395
4792,18,Ultra Food Mart,,,"European, Modern European, German",$$,"1701 W Galena St, Milwaukee, WI, 53205",53205,43.05108,-87.9342
4793,230,Twisted Tenders (740 N Plankinton Ave),,,"American, Steak",$$,"740 N Plankinton Ave, Milwaukee, WI, 53203",53203,43.03967,-87.91152
4794,226,Garfields 502,,,"Burgers, American, Sandwiches",$$,"502 West Garfield Avenue, Milwaukee, WI, 53212",53212,43.05932,-87.91748
4795,225,Veggie Eats MKE,,,"Burgers, American, Sandwiches",$$,"2232 North Oakland Avenue, Milwaukee, WI, 53202",53202,43.05957,-87.88793
4796,219,La Casa Mexicana,,,"Mexican, Latin American, New Mexican",$$,"2232 N Oakland Ave, Milwaukee, WI, 53202",53202,43.05957,-87.88793
4797,218,414 Bar + Kitchen,,,"American, Burgers, Sandwiches",$$,"503 North Plankinton Avenue, Milwaukee, WI, 53203",53203,43.0364,-87.91173
4798,214,La Casa Mexicana,,,"Mexican, Latin American, New Mexican",$$,"605 S 1st St, Milwaukee, WI, 53204",53204,43.02512,-87.91132
4799,213,The Original,,,"Burgers, American, Sandwiches",$$,"2498 N Bartlett Ave, Milwaukee, WI, 53211",53211,43.0636,-87.88889
4800,207,The Laughing Taco,,,"Mexican, Latin American, New Mexican",$$,"1033 S 1st St, Milwaukee, WI, 53204-1820",53204-1820,43.02051,-87.91143
4801,206,Cafe Nō,,,"Coffee and Tea, American, Breakfast and Brunch",$$,"1037 West McKinley Avenue, Milwaukee, WI, 53205",53205,43.04685,-87.92544
4802,205,Skyway Cafe (Mikwaukee),,,"American, Breakfast and Brunch, Coffee and Tea",$$,"331 W Wisconsin Ave Fl 3 - NOT IN MALL, Milwaukee, WI, 53203",53203,43.03855,-87.91547
4803,204,Klinger's East,,,"Burgers, American, Sandwiches",$$,"920 East Locust Street, Milwaukee, WI, 53212",53212,43.07129,-87.89958
4804,178,Colour Palate,,,"Salads, American, Vegetarian",$$,"789 N Water St, Milwaukee, WI, 53202",53202,43.04065,-87.90992
4805,203,Greek Gyros,,,"Sandwiches, American, Healthy",$$,"2232 N Oakland Ave, Milwaukee, WI, 53202",53202,43.05957,-87.88793
4806,177,Margarita Paradise,,,"Mexican, Latin American, New Mexican",$$,"400 N Water St, Milwaukee, WI, 53202",53202,43.03524,-87.9081
4807,175,Flannery's Restaurant (Milwaukee),,,"Burgers, American, Sandwiches",$$,"425 E Wells St, Milwaukee, WI, 53202",53202,43.04102,-87.90586
4808,111,Mo's Irish Pub (Milwaukee),3.9,10,"American, Burgers, Sandwiches",,"142 West Wisconsin Avenue, Milwaukee, WI, 53203",53203,43.03902,-87.91193
4809,80,Jing's Chinese (Milwaukee),,,American,$$,"207 E Buffalo, Milwaukee, WI, 53202",53202,43.03352,-87.90862
4810,72,Rock Bottom Brewery (740 N Plankinton Ave),4.7,12,"American, Comfort Food",$$,"740 N Plankinton Ave, Milwaukee, WI, 53203",53203,43.0396963,-87.9115407
4811,60,D.P. Dough,4.6,48,"Pizza, American, Italian",$,"1515 E North Ave, Milwaukee, WI, 53202",53202,43.0599209,-87.8908648
4812,25,Burger King (1841 South 14th Street),3.1,43,"American, burger, Fast Food, Family Meals",$,"1841 South 14th Street, Milwaukee, WI, 53204",53204,43.01050022,-87.92986624
4813,9,Dunkin' (111 E Wisconsin Ave),3.9,53,"Breakfast &amp; Brunch, Donuts",$,"111 E Wisconsin Ave, Milwaukee, WI, 53202",53202,43.037936,-87.909337
4814,1,George Webb (3rd St),4.1,200,"American, Breakfast and Brunch, Burgers",$,"812 N Old World 3rd St, Milwaukee, WI, 53203",53203,43.04059,-87.91425
4815,10,Yo Factory (Milwaukee),4.9,35,"Desserts, Juice and Smoothies, Ice Cream + Frozen Yogurt",,"2203 N Farwell Ave, Milwaukee, WI, 53202",53202,43.05956,-87.88632
4816,9,Popeyes Louisiana Kitchen (2399 W North Ave),3.2,200,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",$,"2399 W North Ave, Milwaukee, WI, 53206",53206,43.060557,-87.942382
4817,4,Everyday Needs by Gopuff,4.8,200,"Everyday Essentials, Convenience, Grocery, Snacks",$,"2037 N Farwell Ave., Milwaukee, WI, 53202",53202,0,0
4818,3,CVS (1650 FARWELL AVENUE),4.9,32,"Everyday Essentials, Convenience, Pharmacy, Snacks",$,"1650 FARWELL AVENUE, MILWAUKEE, WI, 53216",53216,43.05226,-87.89248
4819,2,Walgreens (2950 N Oakland Ave),4.8,28,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"2950 N Oakland Ave, Milwaukee, WI, 53211",53211,43.0714013,-87.88755146
4820,144,Burger King (1400 W Wells St),,,"American, burger, Fast Food, Family Meals",$,"1400 W Wells St, Milwaukee, WI, 53233",53233,43.0405148,-87.9303677
4821,135,Blue Star Cafe,,,"Halal, Chicken, Middle Eastern",$$,"1619 N Farwell Ave, Milwaukee, WI, 53221",53221,43.05185,-87.89383
4822,118,Subway (3355 S 27Th St),4.6,21,"Fast Food, Sandwich, American",$,"3355 S 27Th St, Milwaukee, WI, 53215",53215,42.9836183,-87.9506464
4823,32,Kehr's Candies,,,"Desserts, Coffee and Tea",$$,"400 North Water Street, Milwaukee, WI, 53202",53202,43.03524,-87.9081
4824,130,Insomnia Cookies (1133 N Old World 3rd Street),4.6,119,"Bakery, Desserts",$,"1133 N Old World 3rd Street, Milwaukee, WI, 53203",53203,43.04527,-87.91462
4825,9,Cousins Subs  (3104 S. 27th St.),4.8,60,"American, Sandwich",$,"3104 S. 27th St., Milwaukee, WI, 53215",53215,42.98841057,-87.94775134
4826,3,7-Eleven (1609 E North Ave),4.6,92,"Everyday Essentials, Grocery, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",$,"1609 E North Ave, Milwaukee, WI, 53202",53202,43.05987,-87.89016
4827,205,Walgreens (275 W Wisconsin Ave),,,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"275 W Wisconsin Ave, Milwaukee, WI, 53203",53203,43.03861,-87.91418
4828,71,Walgreens (2625 W National Ave),5,10,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"2625 W National Ave, Milwaukee, WI, 53204",53204,43.02185,-87.94707
4829,11,Casey's  (464 S John Paul Rd),,,"Snacks, Convenience, Everyday Essentials",$,"464 S John Paul Rd, Milton, WI, 53563",53563,42.77426,-88.96192
4830,4,Subway (3800 Deerfield Dr),,,"Fast Food, Sandwich, American",$,"3800 Deerfield Dr, Janesville, WI, 53546",53546,42.72559,-88.9867
4831,7,Fazoli's (2105 Humes Road),,,"Italian, Pizza, Pasta, Family Meals",$,"2105 Humes Road, Janesville, WI, 53545",53545,42.72107,-88.99794
4832,37,Steve's Deli dog house,,,"American, Sandwich",$$,"2500 Milton Ave, Janesville, WI, 53545",53545,42.7127213,-88.9989009
4833,7,King Wok,,,Chinese,$$,"1902 W Court St, Janesville, WI, 53548",53548,42.68013,-89.04334
4834,4,Panda Express (3377 Milton Ave.),4.2,53,"Asian, Chinese, Family Meals",$,"3377 Milton Ave., Janesville, WI, 53545",53545,42.7224157,-88.9960518
4835,36,Dunkin' (2121 Milton Ave),,,"Breakfast and Brunch, Donuts",$,"2121 Milton Ave, Janesville, WI, 53545",53545,42.7089111,-89.0046968
4836,46,Snacks and Stuff,,,"Snacks, Sandwiches, Salads, Mac and Cheese, Hot Dog",,"2500 Milton Avenue, Food Court, Janesville, WI, 53545",53545,42.71075,-89.00091
4837,4,Auntie Anne's (2500 Milton Ave),,,"Bakery, Comfort Food, Desserts, Family Meals",$,"2500 Milton Ave, Janesville, WI, 53545",53545,42.7117136,-88.9989263
4838,38,Toppers Pizza (Janesville),4.4,13,"Pizza, Wings, Desserts",$,"2201 Humes Rd Ste 100, Janesville, WI, 53545",53545,42.720535,-88.995705
4839,35,Qdoba Mexican Eats (2201 Humes Road Suite 190),,,"Mexican, Bowls, Salads",$,"2201 Humes Road Suite 190, Janesville, WI, 53545",53545,42.720849,-88.9971972
4840,34,Chipotle Mexican Grill (3515 Milton Ave Ste 105),4.5,26,"Healthy, Mexican",$,"3515 Milton Ave Ste 105, Janesville, WI, 53545",53545,42.7236554,-88.9950294
4841,18,Dairy Queen Grill &amp; Chill  (1167 Gateway Dr),,,"Ice Cream &amp; Frozen Yogurt, Desserts",$,"1157 Gateway Drive, Milton, WI, 53563",53563,42.76971412,-88.93006245
4842,42,Chuck E. Cheese (2500 Melton Avenue #177),,,"American, Pizza, Salads, Healthy",$,"2500 Melton Avenue #177, Janesville, WI, 53545",53545,42.71253,-89.00135
4843,14,Wild Burger (2929 Milton Ave.),3.8,10,Burgers,$$,"2929 Milton Ave Ste 110, Janesville, WI, 53545",53545,42.71832,-88.99895
4844,8,"Firehouse Subs (2050 Morse St, Suite 100)",4.9,11,"Sandwich, Deli",$,"2050 Morse St, Suite 100, Janesville, WI, 53545",53545,42.7229396,-88.9966071
4845,35,Milwaukee Street Pizza,,,"Pizza, American, Italian",$$,"2616 East Milwaukee Street, Janesville, WI, 53545",53545,42.695023,-88.988982
4846,34,Perkins Restaurant &amp; Bakery (Janesville - U.S. Hwy. 14),,,"Breakfast and Brunch, American, Dinner, Bakery, Desserts",$$,"3315 Milton Avenue, Janesville, WI, 53545",53545,42.7208404,-88.9972991
4847,33,Bazinga Classic Pub &amp; Grille,,,"American, Burgers, Sandwiches",$,"1110 Kellogg Ave, Janesville, WI, 53546",53546,42.649979,-89.032496
4848,31,San Miguel De Allende,,,"Mexican, Latin American, New Mexican",,"2431 Milton Avenue, Janesville, WI, 53545",53545,42.7128,-89.00235
4849,30,Applebee's (Janesville),4.2,22,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings",$$,"3024 Milton Avenue, Janesville, WI, 53545",53545,42.71892,-88.9968
4850,29,Scoreboard Bar &amp; Grill,,,"American, Burgers, Sandwiches",$$,"100 Merchant Row, Milton, WI, 53563",53563,42.78211,-88.96267
4851,28,Jake's Junction Pub,,,"American, Burgers, Sandwiches",$$,"130 Merchant Row, Milton, WI, 53563",53563,42.78174,-88.96285
4852,27,Chuck E. Cheese (2500 Milton Ave),,,"Burgers, American, Sandwiches",$,"2500 Milton Ave, janesville, WI, 53545",53545,42.71253,-89.00135
4853,26,Wingville (2105 Humes Road),,,"Wings, American, Comfort Food",$,"2105 Humes Rd, Janesville, WI, 53545",53545,42.72071,-88.99714
4854,24,Cosmic Wings (Janesville),,,"American, Bar Food, Wings",$,"3024 Milton Avenue, Janesville, WI, 53545",53545,42.71892,-88.9968
4855,23,Parkview Cafe,,,"Burgers, American, Sandwiches",$$,"315 Parkview Dr, Milton, WI, 53563",53563,42.77383,-88.93929
4856,22,Deb's Squeeze Inn,,,"Breakfast and Brunch, American, Sandwiches",$$,"100 Front Street, Milton, WI, 53563",53563,42.78243,-88.96336
4857,21,Pasqually's Pizza &amp; Wings P728 (2500 Melton Avenue #177),,,"Pizza, Italian, Wings",$,"2500 Melton Avenue #177, Janesville, WI, 53545",53545,42.71285,-88.99941
4858,20,Fredrick's Supper Club,,,"Burgers, American, Sandwiches",$$,"118 Merchant Row, Milton, WI, 53563",53563,42.78185,-88.96286
4859,16,Hardee's 2328 HUMES RD,,,"Burgers, American, Sandwiches",$,"2328 Humes Road, Janesville, WI, 53545",53545,42.71893,-88.9944
4860,14,Super Tacos y Tortas El Neno 1 LLC,4.3,23,"Mexican, Latin American, New Mexican",,"2121 Milton Avenue, Janesville, WI, 53545",53545,42.70906,-89.00433
4861,13,Burger King (2624 Milton Avenue),4.8,14,"American, burger, Fast Food, Family Meals",$,"2624 Milton Avenue, Janesville, WI, 53545",53545,42.7142772,-88.9997498
4862,11,Wendy's  (1530 Milton),4,29,"American, Burgers, Fast Food",$,"1530 Milton, Janesville, WI, 53545",53545,42.7032361,-89.0068135
4863,10,Arby's (2101 Morse Street),4.7,28,"American, Sandwich, Fast Food",$,"2101 Morse Street, Janesville, WI, 53545",53545,42.722988,-88.99551
4864,8,Famous Dave's (3030 Milton Ave),4.7,29,"American, BBQ, Family Meals",$$,"3030 Milton Ave, Janesville, WI, 53545",53545,42.7191159,-88.9962691
4865,7,Buffalo Wild Wings (2929 Milton Ave Ste 110),4,39,"wings, Chicken, American",$$,"2929 Milton Ave Ste 110, Janesville, WI, 53545",53545,42.7187366,-88.9988708
4866,6,Jersey Mike's Subs (2228 Humes Road),4.7,22,"Sandwich, American, Comfort Food",$,"2228 Humes Road, Janesville, WI, 53545",53545,42.7191,-88.99561
4867,4,Panera (2753 Milton Avenue),4.8,25,"Breakfast and Brunch, salad, Sandwich, Family Meals, Pizza, Healthy, American, Chicken",$,"2753 Milton Avenue, Janesville, WI, 53545",53545,42.7168598,-88.99972
4868,3,Noodles &amp; Company (2259 Humes Rd),4.5,30,"Healthy, Pasta, Comfort Food, American, Italian, Noodles, Family Meals",$,"2259 Humes Rd, Janesville, WI, 53545",53545,42.7200336,-88.9944004
4869,1,McDonald's® (1622 MILTON AVE),4.8,30,"American, Burgers, Fast Food, Fast Food",$,"1622 MILTON AVE, JANESVILLE, WI, 53545",53545,42.704056,-89.006307
4870,5,Papa Murphy's (2261 Humes Road),,,"Pizza, Salads, Italian, Healthy",$,"2261 Humes Rd, Janesville, WI, 53545",53545,42.7201509,-88.9942855
4871,3,IHOP (3000 Deerfield Rd),4.5,26,"American, Family Meals",$$,"3000 Deerfield Rd, Janesville, WI, 53546",53546,42.7180941,-88.9806891
4872,1,MOD Pizza (Janesville),,,"Pizza, Desserts, Salads, American, Healthy, Vegetarian Friendly, Kids Friendly",$,"3360 Milton Ave, Janesville, WI, 53545",53545,42.72174,-88.995018
4873,3,Starbucks (Humes &amp; Deerfield),4.6,47,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"2980 Deerfield Drive, Janesville, WI, 53546",53546,42.7180567,-88.980531
4874,1,Havana Coffee,4.6,10,"Coffee and Tea, Sandwich, Juice and Smoothies",,"1250 Milton Ave, Janesville, WI, 53545",53545,42.70023,-89.00889
4875,10,Mac's Pizza Shack,,,"Pizza, American, Italian",$,"2307 Milton Ave, Janesville, WI, 53545",53545,42.710613,-89.003802
4876,9,Cold Stone Creamery (2900 Deerfield Dr Ste 116),4.8,18,Ice Cream &amp; Frozen Yogurt,$,"2900 Deerfield Dr Ste 116, Janesville, WI, 53546",53546,42.7175033,-88.9790445
4877,8,Popeyes (2085 Morse Street),4.8,21,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",$,"2085 Morse Street, Janesville, WI, 53545",53545,42.7239263,-88.9954614
4878,7,KFC (2425 Milton Avenue),,,"American, Fast Food, wings, Family Meals, Family Friendly",$,"2425 Milton Avenue, Janesville, WI, 53545",53545,42.7123878,-89.0025613
4879,6,Chicken Sammy's 398 (2430 Humes Rd),,,"American, Chicken, Fried Chicken, Sandwich, Burgers",$,"2430 Humes Rd, Janesville, WI, 53545",53545,42.71856,-88.99335
4880,5,Fresh Set 398 (2430 Humes Rd),,,"Healthy, Salads, Vegetarian Friendly, Cafe",$,"2430 Humes Rd, Janesville, WI, 53545",53545,42.71856,-88.99335
4881,4,MrBeast Burger (2430 Humes Rd),4.2,23,"American, Burgers, Sandwiches, Chicken, Desserts",$$,"2430 Humes Rd, Janesville, WI, 53546",53546,42.71856,-88.99335
4882,3,Cracker Barrel Old Country Store (2430 Fulton Street),4.4,32,"Burgers, American, Sandwiches, Family Meals",$,"2430 Fulton Street, Janesville, WI, 53546",53546,42.728061,-88.992919
4883,2,Red Robin Gourmet Burgers (2430 Humes Rd),4.4,42,"American, Burgers, Chicken",$,"2430 Humes Rd, Janesville, WI, 53545",53545,42.7182737,-88.9933944
4884,1,Walgreens (2519 Kettering St),,,"Pharmacy, Convenience, Everyday Essentials, Baby",$,"2519 Kettering St, Janesville, WI, 53546",53546,42.7308,-88.99094
4885,13,Casey's  (1542 Center Ave),,,"Pizza, Comfort Food, Snacks, Convenience, Everyday Essentials",$,"1542 Center Ave, Janesville, WI, 53546",53546,42.65744,-89.03174
4886,44,Pasqually's Pizza &amp; Wings (2500 Melton Avenue #177),,,"Burgers, American, Pizza",$,"2500 Melton Avenue #177, Janesville, WI, 53545",53545,42.71253,-89.00135
4887,3,CVS (6701 MINERAL POINT ROAD),4.8,12,"Everyday Essentials, Convenience, Pharmacy, Snacks",$,"6701 MINERAL POINT ROAD, MADISON, WI, 6460",6460,43.06017,-89.49739
4888,82,EVP Coffee,,,"Coffee and Tea, American, Breakfast and Brunch",$$,"741 University Row, Madison, WI, 53705",53705,43.07578,-89.46912
4889,38,China Kitchen M&amp;Y LLC,4.2,20,"Asian, Seafood, Vegetarian, Family Meals",,"6608 Mineral Point Road, Madison, WI, 53705",53705,43.06157,-89.49593
4890,9,Takara sushi station ,,,"Asian, Sushi, Rolls, Japanese",,"1900 Cayuga Street, Middleton, WI, 53562",53562,43.09631,-89.51489
4891,81,Wiscow Pizza,,,"Pizza, American, Italian",$$,"8313 Murphy Dr, Middleton, WI, 53562",53562,43.09763,-89.52424
4892,134,Eno Vino Wine Bar and Bistro,,,"Mediterranean, Tapas",$$,"601 Junction Rd, Madison, WI, 53717",53717,43.07319,-89.52519
4893,120,Toppers Pizza (Madison West),4.6,77,Pizza,$,"7850 Mineral Point Rd, Madison, WI, 53717",53717,43.06112,-89.51878
4894,57,Which Wich Superior Sandwiches (2177 Deming Way),,,"Deli, Sandwich",$,"2177 Deming Way, Middleton, WI, 53562",53562,43.09757,-89.52261
4895,76,Bristled Boar Saloon &amp; Grill,,,"American, Burgers, Sandwiches",$$,"2611 Branch Street, Middleton, WI, 53562",53562,43.10318,-89.49242
4896,57,Freska Mediterranean Grill,,,"Mediterranean, Greek, Vegetarian",$$,"8310 Greenway Boulevard, Middleton, WI, 53562",53562,43.09069,-89.52475
4897,71,Eno Vino Wine Bar and Bistro,,,"Burgers, American, Sandwiches",$$,"8025 Excelsior Dr, Madison, WI, 53717",53717,43.07707,-89.52613
4898,69,Delaney's Steak Seafood and Wine,,,"Steak, American, Fast Food",$$,"449 Grand Canyon Drive, Madison, WI, 53719",53719,43.05793,-89.49549
4899,63,Free House Pub,,,"Burgers, American, Sandwiches",$$,"1902 Parmenter St, Middleton, WI, 53562",53562,43.09613,-89.51193
4900,21,Milio's Sandwiches (306 Junction Road),,,"Sandwiches, American, Healthy",$,"306 Junction Road, Madison, WI, 53717",53717,43.06741,-89.52514
4901,9,Portillo's (7230 West Towne Way),4.6,100,"American, Desserts, Hot Dog",$,"7230 West Towne Way, Madison, WI, 53719",53719,43.05459708,-89.50428524
4902,1,McDonald's® (Odana &amp; Gammon),4.5,100,"American, Burgers, Fast Food",$,"6910 Odana Rd, Madison, WI, 53719",53719,43.057081,-89.501685
4903,95,Subway (2850 University Ave),4.8,23,"Fast Food, Sandwich, American",$,"2850 University Ave, Shorewood Hills, WI, 53705",53705,43.07523,-89.43797
4904,149,Wild Burger (6227 McKee Rd.),4.1,10,Burgers,$$,"6227 McKee Rd Ste F, Fitchburg, WI, 53719",53719,43.01494,-89.47691
4905,45,Milios Sandwiches  (6236 University Ave),,,"American, Sandwich, Drinks",$,"6236 University Avenue, Middleton, WI, 53562",53562,43.09143,-89.48761
4906,49,Papa Murphy's  (1005 North Gammon Road),,,Pizza,$,"1005 North Gammon Road, Middleton, WI, 53562",53562,43.0839862,-89.5013797
4907,6,Panera (3416 University Avenue),4.7,70,"Breakfast and Brunch, salad, Sandwich, Family Meals, Pizza, Healthy, American, Chicken",$,"3416 University Avenue, Madison, WI, 53705",53705,43.0759655,-89.4460247
4908,10,Kozy Korner,,,"Burgers, American, Sandwiches",$$,"427 Grand Avenue, Merrill, WI, 54452",54452,45.18077,-89.70656
4909,4,China Inn,,,"Chinese, Asian, Seafood",$$,"3422 E Main St, Merrill, WI, 54452",54452,45.17951,-89.65054
4910,2,Ku's Wokery Chinese Cuisine,,,"Chinese, Asian, Asian Fusion",$$,"900 North Center Avenue, Merrill, WI, 54452",54452,45.18823,-89.68352
4911,9,Sawmill Brewing Company,,,"American, Burgers, Sandwiches",$$,"1110 E 10th St, Merrill, WI, 54452",54452,45.18935,-89.68377
4912,8,Fraternal Order of Eagles,,,"American, Burgers, Sandwiches",$$,"1205 Lake Street, Merrill, WI, 54452",54452,45.19059,-89.67689
4913,7,Salvo's,,,"Pizza, American, Italian",$$,"201 East 2nd Street, Merrill, WI, 54452",54452,45.18068,-89.69825
4914,6,Lincoln Lanes,,,"Burgers, American, Sandwiches",$$,"1208 N Center Ave, Merrill, WI, 54452",54452,45.18973,-89.68289
4915,5,Hugo's Pizza,,,"Pizza, American, Italian",$$,"1213 East Main Street, Merrill, WI, 54452",54452,45.18055,-89.68219
4916,4,Ballyhoos,,,"American, Burgers, Sandwiches",$$,"124 N Prospect St, Merrill, WI, 54452",54452,45.17997,-89.70584
4917,3,Les &amp; Jim's Lincoln Lanes,,,"Comfort Food, American, Burgers",$$,"1208 North Center Avenue, Merrill, WI, 54452",54452,45.18973,-89.68289
